39.843199	21.838982
39.653996	19.987051
39.950234	22.258015
40.017191	22.576785
39.795107	20.347709
39.710381	20.135137
40.074092	22.816871
40.131074	23.050737
39.936720	20.798594
39.823390	20.618936
40.188136	23.290544
40.247846	23.546489
40.021930	21.097495
40.302505	23.792150
40.351210	24.080319
40.154840	21.536294
40.078837	21.308062
40.417199	24.345284
40.475353	24.620231
40.286828	22.040337
40.221460	21.755379
40.616720	24.972352
40.647568	25.297183
40.393278	22.391989
40.705365	25.562306
40.450713	22.628388
40.763244	25.842005
40.508230	22.867281
40.821205	26.128741
40.565829	23.108697
40.879249	26.380488
40.623510	23.352662
40.937376	26.661022
40.681273	23.599202
40.995585	26.950692
40.768071	23.895579
41.053877	27.247656
40.797045	24.125809
41.114873	27.528064
40.904842	24.588132
40.797045	24.347137
41.138547	27.906175
41.000439	24.934987
41.275782	28.341969
41.029578	25.183854
41.338889	28.775717
41.122962	25.514885
41.397669	29.147876
41.175584	25.871521
41.456532	29.528700
41.515480	29.914500
41.278098	26.216379
41.574511	30.303364
41.336791	26.556737
41.633626	30.697283
41.416160	26.934699
41.692825	31.098351
41.752108	31.500549
41.540768	27.588353
41.498629	27.278778
41.811476	31.912111
41.604902	28.005740
41.870928	32.329051
41.930464	32.749302
41.725279	28.442611
41.990085	33.149058
41.782629	28.846756
42.049791	33.595305
41.842040	29.223265
42.120410	34.040897
41.901536	29.601984
42.169458	34.499149
41.961116	29.982874
42.202283	34.925201
42.020781	30.376985
42.302343	35.377950
42.080530	30.773467
42.349597	35.850401
42.140365	31.175123
42.420410	36.280365
42.182300	31.563281
42.477014	36.739270
42.260289	31.956272
42.541679	37.277886
42.312362	32.393081
42.566131	37.851338
42.422729	33.126002
42.392600	32.782430
42.706985	38.607585
42.735312	38.116551
42.503176	33.649403
42.809196	39.269702
42.561596	34.103127
42.603949	34.530106
42.664528	34.910586
42.725193	35.295258
42.785944	35.680097
42.816352	36.012904
42.913803	36.721380
42.846782	36.387563
42.968717	37.198121
43.029814	37.603707
43.172713	38.842757
43.121623	38.337643
43.090999	37.948681
43.420844	39.361714
43.540288	39.116851
44.054730	39.240883
44.404044	38.919318
44.508948	38.444490
44.559014	38.000699
44.703617	37.640518
44.808092	37.197272
44.956897	36.772836
45.004421	36.370952
44.808092	39.014582
45.163647	35.943770
44.935609	38.489655
45.218494	35.509443
45.344494	35.107404
45.095514	38.035418
45.170332	37.649522
45.479460	34.665174
45.255989	37.261869
45.590084	34.201278
45.417035	36.805312
45.492386	36.409723
45.738682	33.755072
45.578654	35.969081
45.849937	33.308304
45.926646	32.775827
45.734350	35.494853
45.968890	32.371092
46.041522	31.924025
45.838442	35.029011
46.096263	31.413073
46.157972	30.912733
45.995025	34.567177
46.237472	30.403350
46.321313	29.911939
46.099710	34.123895
46.373448	29.455918
46.442281	28.967214
46.230902	33.723747
46.509091	28.490270
46.343650	33.181509
46.560518	27.972512
46.631140	27.560894
46.428391	32.700206
46.461387	32.336433
46.700394	27.127654
46.520841	31.874664
46.777874	26.705018
46.586989	31.377913
46.844388	26.284299
46.653231	30.877623
46.879993	25.866353
46.719568	30.390859
46.983750	25.472366
46.785998	29.911769
47.025932	25.044224
46.852524	29.440231
47.111390	24.665418
46.919144	28.981419
47.178378	24.276831
46.985858	28.519338
46.992535	28.190488
47.214237	23.890806
47.318733	23.526909
47.092799	27.895983
47.126268	27.585654
47.126268	27.309935
47.361217	23.131467
47.447283	22.781591
47.226817	27.026685
47.260381	26.723993
47.503939	22.438749
47.320857	26.341168
47.327581	26.037434
47.657491	22.095197
47.428560	25.765422
47.462267	25.478794
47.462267	25.224133
47.698891	21.768865
47.563534	24.962517
47.597337	24.682943
47.818645	21.468914
47.658244	24.329356
47.665016	24.048820
47.918669	21.158641
47.980502	20.877431
47.766715	23.797583
47.800663	23.532847
47.800663	23.297635
48.120954	20.561117
47.902651	23.056000
47.936695	22.797778
48.170795	20.265585
47.998036	22.487620
48.235618	20.001126
48.107281	22.215468
48.141471	21.985056
48.414055	19.709053
48.209923	21.740484
48.450275	19.441563
48.547900	19.240822
48.312785	21.510087
48.588156	19.034799
48.381481	21.282133
48.657244	18.832635
48.450275	21.056594
48.484708	20.841374
48.726430	18.633928
48.790762	18.428253
48.622688	20.571917
48.894036	18.231571
48.657244	20.350807
48.934579	18.035087
48.726430	20.135137
48.772609	19.970327
49.004159	17.844795
49.052053	17.625839
48.865097	19.758690
48.934579	19.549296
49.241473	17.349564
49.004159	19.342121
49.073838	19.137141
49.373588	17.119892
49.143617	18.934334
49.429126	16.932542
49.213494	18.733676
49.283471	18.535145
49.584501	16.737834
49.353548	18.338717
49.640277	16.559069
49.423724	18.149895
49.494000	17.957550
49.789367	16.370976
49.599601	17.734823
49.634851	17.535130
49.846881	16.180188
49.947320	16.013638
49.752534	17.329243
50.018341	15.852375
50.148807	15.627071
49.917758	17.086980
49.965066	16.907186
50.293507	15.378459
50.130996	16.686054
50.431815	15.136182
50.273661	16.425260
50.588154	14.900368
50.345145	16.231417
50.704095	14.713692
50.488419	16.003283
50.536267	15.840919
50.771381	14.534737
50.675285	15.629212
50.920692	14.372995
51.031754	14.212288
50.819498	15.385638
51.168499	14.040393
50.993096	15.126970
51.305181	13.868330
51.101896	14.903014
51.425391	13.657260
51.254605	14.682820
51.332347	14.524565
51.571739	13.451209
51.735077	13.250876
51.502818	14.332414
51.594374	14.169738
51.874357	13.056799
51.722827	14.003579
52.021741	12.869252
51.870021	13.806757
52.179568	12.688857
52.017635	13.593655
52.318253	12.510673
52.165668	13.406267
52.476157	12.329130
52.314123	13.219049
52.626320	12.162355
52.463000	13.032064
52.612301	12.847724
52.859135	12.006257
52.762027	12.665992
53.017539	11.850594
52.912179	12.486830
53.233933	11.700405
53.062758	12.312451
53.403130	11.551724
53.213766	12.146052
53.633797	11.416829
53.415778	11.997231
53.768151	11.263079
53.555106	11.861060
53.951682	11.135171
53.783882	11.713056
54.105220	11.023101
53.949717	11.577466
54.259194	10.912541
54.413607	10.805747
54.167349	11.419958
54.568459	10.695864
54.334366	11.285184
54.723752	10.588587
54.488993	11.172389
54.879486	10.483490
54.644059	11.067456
55.015044	10.376807
54.799567	10.950168
54.955517	10.840721
55.368641	10.252171
55.111912	10.732367
55.516798	10.145803
55.314580	10.608130
55.643977	10.041210
55.471996	10.478152
55.889995	9.916906
55.708960	10.354494
56.040706	9.804325
56.290811	9.677605
56.006590	10.197314
56.445992	9.574226
56.245838	10.031063
56.636798	9.473754
56.566426	9.858515
56.673694	9.762950
57.026900	9.370801
57.258840	9.255425
56.969732	9.627196
57.172462	9.513581
57.582816	9.155598
57.566454	9.372731
57.903139	9.050130
58.149751	8.952736
57.826058	9.281875
58.114351	9.180715
58.470020	8.851171
58.404082	9.080657
58.820490	8.749612
58.695256	8.981690
59.150499	8.646188
58.987883	8.883801
59.669714	8.552961
59.366261	8.770945
60.026658	8.455234
59.747067	8.677334
60.189495	8.368876
60.173050	8.565145
60.721221	8.293706
60.616424	8.446047
61.065130	8.207708
60.817727	8.394783
61.394858	8.125469
61.338437	8.273015
61.822254	8.033890
62.263032	7.945051
61.951570	8.145572
62.719184	7.862366
62.393270	8.051892
63.175158	7.783049
62.793493	7.972627
63.241196	7.885735
63.885292	7.700521
63.737358	7.803353
64.455229	7.615346
64.374470	7.704223
65.007686	7.533574
64.925632	7.627219
65.644541	7.454890
65.481514	7.544092
66.310138	7.375157
66.387129	7.443722
67.055265	7.296776
67.146068	7.362595
67.821842	7.219448
67.913683	7.282352
68.597182	7.147600
68.690073	7.211760
69.391629	7.078251
69.607087	7.130447
70.269582	7.017578
70.502942	7.057567
71.330267	6.962722
72.353865	6.893618
73.416592	6.860572
73.468770	6.799052
74.545351	6.758119
75.649224	6.722579
75.846545	6.662988
76.950159	6.654374
77.150874	6.596141
78.216025	6.586359
78.870752	6.542200
79.900969	6.534239
80.569801	6.491416
81.621727	6.483665
82.422969	6.444005
83.505139	6.432797
84.431539	6.398162
85.546784	6.385286
86.495833	6.351589
87.651368	6.338363
88.723409	6.305967
89.940746	6.292889
91.132369	6.264974
92.382758	6.252290
93.512667	6.223175
94.761943	6.213061
95.813225	6.183760
97.167718	6.172326
98.504057	6.157791
99.584160	6.197103
100.049832	6.165352
100.751235	6.261527
102.222069	6.311761
102.301986	6.277558
103.801077	6.308002
105.400554	6.295433
107.060890	6.286163
108.747382	6.278992
110.460439	6.272609
112.200483	6.266493
113.967936	6.261033
115.763231	6.258825
117.586808	6.254409
119.439110	6.252982
121.320591	6.248700
123.231710	6.247533
125.172934	6.247533
127.144738	6.247533
129.147603	6.247533
131.182018	6.247533
133.248480	6.249998
135.347495	6.253241
137.479575	6.255838
139.645241	6.258954
141.845022	6.263633
144.079455	6.267404
146.349086	6.271177
148.654470	6.275995
150.996170	6.280947
153.374757	6.288120
155.790814	6.293735
158.244930	6.298831
160.737705	6.303932
163.269748	6.311525
165.841677	6.318734
168.454120	6.327395
171.107717	6.335937
173.803114	6.345149
176.540972	6.353846
179.321957	6.363613
182.146751	6.373261
185.016042	6.383852
187.930533	6.395390
190.890934	6.407480
193.897970	6.420393
196.952374	6.434132
200.054893	6.449776
203.206285	6.463176
206.407320	6.477142
209.658779	6.490464
212.961457	6.505029
216.316162	6.520032
219.723712	6.535342
223.184939	6.550959
226.700691	6.566341
230.271824	6.580666
233.899212	6.595707
237.583742	6.614076
241.326312	6.635112
245.127838	6.655387
248.989247	6.673784
252.911484	6.693065
256.895507	6.713237
260.942288	6.734170
265.052817	6.754466
269.228098	6.776371
273.469150	6.796654
277.777010	6.818129
282.152731	6.838395
286.597380	6.857867
291.112044	6.878822
295.697826	6.899984
300.355847	6.922792
305.087243	6.946396
309.893172	6.972395
314.774806	7.007067
319.733339	7.043373
324.769982	7.084718
329.885966	7.128376
335.082539	7.160404
340.360973	7.186757
345.722555	7.206772
351.168597	7.216651
356.700428	7.230894
362.319400	7.260972
368.026886	7.292385
373.824280	7.323630
379.712997	7.354552
385.694478	7.387903
391.770183	7.421252
397.941596	7.458465
404.210226	7.497732
410.577602	7.539866
417.045282	7.587904
423.614845	7.637040
430.287895	7.687771
437.066064	7.738196
443.951007	7.786205
450.944405	7.832235
458.047969	7.879682
465.263432	7.926100
472.592557	7.975606
480.037136	8.025420
487.598986	8.070687
495.279956	8.102408
503.081921	8.130540
511.006787	8.151153
519.056491	8.170631
527.233000	8.193897
535.538309	8.219105
543.974450	8.248498
552.543481	8.280746
561.247498	8.314672
570.088625	8.351858
579.069024	8.389906
588.190888	8.428477
597.456445	8.470565
606.867959	8.516575
616.427729	8.565145
626.138091	8.614886
636.001417	8.664377
646.020116	8.718312
656.196636	8.776954
666.533463	8.836174
677.033122	8.893025
687.698179	8.952099
698.531238	9.010817
709.534947	9.067474
720.711992	9.130739
732.065106	9.192727
743.597062	9.253216
755.310676	9.311783
767.208810	9.368388
779.294372	9.421620
791.570312	9.472796
804.039632	9.514765
816.705376	9.554343
829.570638	9.595081
842.638563	9.637192
855.912342	9.682703
869.395218	9.730853
883.090484	9.780256
897.001488	9.827667
911.131626	9.872848
925.484351	9.917825
940.063169	9.960113
954.871642	9.982257
969.913388	10.012966
984.126102	10.128811
981.001454	10.004532
993.461031	10.249211
992.216279	10.132336
1001.966864	10.347960
1006.892056	10.295563
1010.545522	10.458330
1025.178174	10.522611
1041.327433	10.601307
1057.731085	10.687466
1074.393138	10.773878
1091.317662	10.863469
1108.508793	10.956761
1125.970729	11.049019
1143.707736	11.140204
1161.724148	11.234239
1180.024366	11.329304
1198.612861	11.425173
1217.494173	11.523288
1236.672916	11.622005
1256.153775	11.711840
1275.941508	11.798206
1296.040951	11.870418
1316.457013	11.934647
1337.194681	12.007444
1358.259023	12.088712
1379.655183	12.181902
1401.388389	12.293658
1423.463951	12.410302
1445.398188	12.535360
1466.578461	12.661655
1488.270486	12.769501
1506.321795	12.910272
1502.435315	12.775576
1525.117299	13.042509
1520.691168	12.903575
1542.851377	13.176099
1538.075735	13.030874
1560.561271	13.321652
1556.764649	13.176464
1578.401633	13.455562
1578.481733	13.342451
1595.707992	13.609940
1594.826494	13.460244
1617.165247	13.736704
1638.958700	13.879058
1661.915613	14.013066
1686.268644	14.157265
1712.252453	14.296466
1739.224944	14.432113
1767.220086	14.589767
1754.115871	14.447397
1794.451281	14.744292
1781.747820	14.599922
1820.805355	14.875819
1822.718619	14.783279
1840.525356	15.048771
1844.429342	14.934803
1861.058205	15.195042
1858.019664	15.043167
1880.033696	15.361550
1876.592238	15.191573
1898.794764	15.531749
1895.350462	15.355460
1915.336479	15.692139
1912.936666	15.514029
1931.735241	15.853120
1929.314882	15.670658
1947.562108	16.005567
1962.821281	16.162681
1976.815754	16.329805
1969.943295	16.022781
1990.910005	16.502203
1983.988546	16.187009
2004.591563	16.671299
1998.133938	16.345456
2019.400689	16.857911
2007.620184	16.447775
2021.934063	16.646736
2047.956712	16.969645
2080.217430	17.073509
2110.285966	16.879160
2108.487635	17.114309
2126.628994	16.662542
2141.791379	16.481384
2131.077343	16.891753
2157.061869	16.302634
2146.271444	16.707655
2172.864955	16.139039
2161.573875	16.525563
2175.439324	16.365371
2197.595617	15.968707
2192.506825	16.177158
2217.200931	15.789378
2214.422898	15.981377
2236.390790	15.610894
2233.382384	15.807200
2268.564044	15.571126
2304.299909	15.620975
2339.806997	15.733820
2374.896883	15.897506
2411.491803	16.021561
2449.479157	16.121965
2488.064911	16.209534
2527.258493	16.270204
2567.069477	16.333474
2607.507588	16.430374
2648.582707	16.539517
2690.304867	16.648003
2732.684262	16.757548
2775.731243	16.887430
2819.456328	17.034574
2862.901490	17.191511
2905.836179	17.370740
2951.610760	17.561381
2929.724101	17.390013
2998.106411	17.737523
2975.874980	17.565582
3044.304402	17.897521
3092.260223	18.068086
3140.971473	18.232327
3190.450055	18.411432
3240.708054	18.597312
3291.757749	18.785070
3343.611612	18.968029
3395.133513	19.142135
3446.050040	19.346327
3500.334413	19.543346
3474.378883	19.350955
3554.271265	19.734646
3610.260408	19.933886
3665.891115	20.126821
3720.868171	20.340190
3776.925258	20.527235
3833.567483	20.737182
3891.322452	20.932885
3948.344298	21.148613
4006.201719	21.367912
4066.716826	21.582752
4039.135384	21.376276
4121.521244	21.808510
4180.665555	22.015432
4245.085667	22.182602
4311.956958	22.346182
4379.881648	22.532470
4448.876331	22.731160
4518.957861	22.945884
4590.143361	23.175621
4662.450220	23.409600
4735.896103	23.645942
4810.498952	23.884670
4886.276992	24.125809
4963.248737	24.366853
5043.138837	24.615949
5005.743169	24.380511
5119.116716	24.830973
5195.887672	25.097486
5275.951400	25.357511
5238.601353	25.103489
5353.263032	25.609593
5435.751766	25.859711
5521.379186	26.120789
5608.355465	26.384503
5696.701849	26.654198
5786.439921	26.919945
5877.591605	27.177058
5968.159747	27.442376
6057.663729	27.725460
6151.006613	27.995163
6250.015259	28.312729
6203.670412	28.036447
6346.322099	28.601496
6301.394576	28.319502
6437.140397	28.889595
6529.258340	29.187259
6622.694526	29.492030
6717.467820	29.799983
6815.902843	30.103068
6920.929477	30.396410
7029.952362	30.703290
7140.692645	31.013269
7253.177379	31.326377
7367.434045	31.642647
7483.490554	31.962109
7603.947304	32.321320
7547.562837	32.005921
7723.729520	32.650474
7666.456850	32.329051
7842.744906	32.957758
7966.288815	33.273920
8094.516845	33.596766
8034.494729	33.287734
8219.245715	33.916778
8345.896538	34.247283
8471.059236	34.612604
8604.500751	34.969653
8540.697024	34.620883
8737.087991	35.307348
8874.720161	35.663809
9014.520400	36.019383
9156.522861	36.387563
9300.762236	36.754930
9447.273761	37.095967
9596.093229	37.423853
9747.256996	37.658379
9900.801990	37.857427
10025.977465	38.289458
10028.227065	37.914042
10084.430291	38.743563
10158.141126	39.144388
10135.666500	38.436968
10214.218694	39.571956
10171.734833	38.665803
10284.579270	39.995671
10266.114323	39.217000
10374.368043	40.432031
10341.758206	39.776055
10390.856248	39.976339
10524.588408	40.733469
10690.378422	41.125076
10858.780065	41.539410
11026.103623	41.955141
11187.675632	42.394984
11347.775552	42.830823
11510.166564	43.279047
11674.881454	43.728966
11841.953476	44.183563
12011.416363	44.620468
12187.426742	45.069288
12375.223492	45.511439
12570.165887	45.942305
12768.179138	46.392654
12964.924735	46.869184
13159.358604	47.347519
13362.131907	47.812021
13572.620711	48.294728
13786.425269	48.782309
14003.597813	49.274812
14224.191396	49.772288
14448.259910	50.274786
14675.858094	50.782358
14907.041549	51.264189
15141.866754	51.724820
15380.391074	52.186341
15622.672781	52.677120
15868.771063	53.203424
16118.746043	53.740563
16372.658787	54.283124
16630.571327	54.789074
16886.832743	55.332978
17140.083132	55.908633
17404.195645	56.457123
17678.357610	57.001078
17950.764425	57.545269
18208.359989	58.132695
18453.741858	58.740770
18718.555207	59.323901
19000.561348	59.896779
19285.511144	60.448897
19582.682679	60.829458
19891.161557	61.204309
20129.995439	61.326887
